payee_name,agency,zip_code,amount,payment_description
VERIZON,HEALTH,75266-0720,325.72,TELEPHONE - REGULAR SERVICE
VERIZON,HEALTH,75266-0720,219.39,TELEPHONE - REGULAR SERVICE
VERIZON,HEALTH,75266-0720,320.61,TELEPHONE - REGULAR SERVICE
VERIZON,PUBLIC WORKS & TRANSPORTATION,75266-0720,45.47,TELEPHONE - REGULAR SERVICE
VERIZON,PUBLIC WORKS & TRANSPORTATION,75266-0720,70.75,TELEPHONE - REGULAR SERVICE
VERIZON,CORRECTIONS,75266-0720,2889.42,TELEPHONE
VERIZON,CORRECTIONS,75266-0720,2245.21,TELEPHONE
VERIZON,HOMELAND SECURITY,75266-0720,1430.6,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,54.01,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,54.86,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,40.72,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,40.78,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,43.17,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,42.69,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,55.84,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,56.62,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,40.15,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,40.21,TELEPHONE - REGULAR SERVICE
VERIZON,FAMILY SERVICES,75266-0720,55.4,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,73.26,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,373.09,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,36.38,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,248.06,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,71.35,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,71.41,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,71.45,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,72.27,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,808.76,TELEPHONE - REGULAR SERVICE
VERIZON,FIRE/EMS,75266-0720,98.51,TELEPHONE - REGULAR SERVICE
VERIZON,SOCIAL SERVICES,75266-0720,99,OTHER OPERATING CONTRACT SERVICES
VERIZON,SOCIAL SERVICES,75266-0720,316.31,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON,SOCIAL SERVICES,75266-0720,910.73,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON,SOCIAL SERVICES,75266-0720,493.17,OTHER OPERATING CONTRACT SERVICES
VERIZON,SOCIAL SERVICES,75266-0720,150.04,OTHER OPERATING CONTRACT SERVICES
VERIZON,SOCIAL SERVICES,75266-0720,1732.28,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON,SOCIAL SERVICES,75266-0720,188.73,OTHER OPERATING CONTRACT SERVICES
VERIZON,ENVIRONMENT,75266-0720,67.5,TELEPHONE - REGULAR SERVICE
VERIZON,SOCIAL SERVICES,75266-0720,316.31,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON,SOCIAL SERVICES,75266-0720,155.15,TELEPHONE - WIRELESS/CELL PHONE CHARGES
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,274661.24,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,266917.44,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,17898.21,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,10000,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,284000,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,35000,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,6000,POSTAGE
UNITED STATES POSTAL SERVICE,HEALTH,20785,265,POSTAGE
UNITED STATES POSTAL SERVICE,HEALTH,20785,800,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,10000,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,110687.1,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,208516.65,POSTAGE
UNITED STATES POSTAL SERVICE,NON-DEPARTMENTAL,20785,200000,POSTAGE
Childrens Rights Council,CIRCUIT COURT,21114,-10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
Childrens Rights Council,CIRCUIT COURT,21114,10250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
TARGET CORPORATION,CIRCUIT COURT,20737,500,OTHER OPERATING SUPPLIES
TARGET CORPORATION,HEALTH,20737,8250,OTHER MISCELLANEOUS SERVICE
TARGET CORPORATION,CIRCUIT COURT,20737,1500,OTHER OPERATING SUPPLIES
TARGET CORPORATION,HEALTH,20737,10000,SUPPLIES OTHER CLIENT
TARGET CORPORATION,HEALTH,20737,10000,OTHER MISCELLANEOUS SERVICE
EILEEN N WENIG,STATE'S ATTORNEY,20906,260,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,2990,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4810,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,292.5,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4875,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4290,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4680,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,3900,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,585,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,2990,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,2665,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1300,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,2990,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1560,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1365,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5460,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5395,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4420,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,585,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4095,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,910,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5590,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5200,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,845,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,3640,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1690,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4225,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,585,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,650,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4940,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1105,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,2730,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,3965,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4940,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,585,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5785,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,130,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4095,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1235,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5460,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,650,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,3055,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,195,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,975,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5395,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1235,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5460,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,3900,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,585,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,650,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,4680,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,1365,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,520,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,5395,INTERPRETER FEES
EILEEN N WENIG,STATE'S ATTORNEY,20906,260,INTERPRETER FEES
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,100000,COUNCIL COMMUNITY ACTION GRANT
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,5000,COUNCIL COMMUNITY ACTION GRANT
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,5000,COUNCIL COMMUNITY ACTION GRANT
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,5000,COUNCIL COMMUNITY ACTION GRANT
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,5000,COUNCIL COMMUNITY ACTION GRANT
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,15000,DISCRETIONARY GRANT AWARDS
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,5000,COUNCIL COMMUNITY ACTION GRANT
END TIME HARVEST MINISTRIES INC,NON-DEPARTMENTAL,20784,5000,COUNCIL COMMUNITY ACTION GRANT
AT&T MOBILITY,LICENSE COMMISIONERS,60197-6463,731.96,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,610.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,274.86,OTHER DATA/VOICE COMMUN
AT&T MOBILITY,INFORMATION TECHNOLOGY,60197-6463,963.13,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,LICENSE COMMISIONERS,60197-6463,1081.31,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,POLICE,60197-6463,7641.28,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,SHERIFF,60197-6463,85.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,1320.73,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,171.69,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,610.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,278.02,OTHER DATA/VOICE COMMUN
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,11018.56,TELEPHONE - REGULAR SERVICE
AT&T MOBILITY,INFORMATION TECHNOLOGY,60197-6463,1136.3,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,LICENSE COMMISIONERS,60197-6463,1233.39,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,COMMUNITY RELATIONS,60197-6463,39.32,TELEPHONE - OTHER
AT&T MOBILITY,POLICE,60197-6463,7646.43,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,1320.73,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,171.69,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,POLICE,60197-6463,7697.16,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,10784.25,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,610.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,LICENSE COMMISIONERS,60197-6463,1244.67,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,278.37,OTHER DATA/VOICE COMMUN
AT&T MOBILITY,INFORMATION TECHNOLOGY,60197-6463,932.49,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,1320.73,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,277,OTHER DATA/VOICE COMMUN
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,610.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,10784.25,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,LICENSE COMMISIONERS,60197-6463,1241.08,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,COMMUNITY RELATIONS,60197-6463,39.32,TELEPHONE - OTHER
AT&T MOBILITY,COMMUNITY RELATIONS,60197-6463,39.32,TELEPHONE - OTHER
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,1320.33,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,POLICE,60197-6463,7850.63,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,INFORMATION TECHNOLOGY,60197-6463,932.49,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,19331.9,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,109.29,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,596.19,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,1783.81,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,364.57,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,265.44,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,166.21,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,156.57,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,416.52,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,362.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,532.77,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.64,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.64,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,522.01,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,212.69,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.19,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.28,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,109.12,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,364.31,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,102.11,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.28,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,151.13,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,414.09,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,524.18,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,605.03,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,104.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,316.35,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,52.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,150.68,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,18572.79,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,107.28,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,528.21,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,1747.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,50.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,408.45,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,260.34,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,163.27,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,153.63,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,362.45,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,50.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,304.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,522.52,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,51.61,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,51.61,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,563.05,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,208.67,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,51.21,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,51.3,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,50.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,50.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,357.15,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,71.19,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,51.3,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,148.14,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,406.05,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,447.82,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,107.06,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,255.52,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,592.01,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,50.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,50.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,101.98,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,147.74,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,171.53,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,277,OTHER DATA/VOICE COMMUN
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,610.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,10784.25,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,CENTRAL SERVICES,60197-6463,31.25,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,CENTRAL SERVICES,60197-6463,69.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,CENTRAL SERVICES,60197-6463,216.86,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,COMMUNITY RELATIONS,60197-6463,39.32,TELEPHONE - OTHER
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,1313.93,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,171.53,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,POLICE,60197-6463,9884.53,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,610.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,277,OTHER DATA/VOICE COMMUN
AT&T MOBILITY,LICENSE COMMISIONERS,60197-6463,1241.28,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,INFORMATION TECHNOLOGY,60197-6463,929.32,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,10784.25,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,POLICE,60197-6463,7928.57,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,COMMUNITY RELATIONS,60197-6463,39.32,TELEPHONE - OTHER
AT&T MOBILITY,INFORMATION TECHNOLOGY,60197-6463,826.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,1320.33,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,CENTRAL SERVICES,60197-6463,31.25,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,CENTRAL SERVICES,60197-6463,69.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,CENTRAL SERVICES,60197-6463,216.86,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HOMELAND SECURITY,60197-6463,171.53,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,10784.25,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,610.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,PUBLIC WORKS & TRANSPORTATION,60197-6463,275.17,OTHER DATA/VOICE COMMUN
AT&T MOBILITY,INFORMATION TECHNOLOGY,60197-6463,827.2,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,LICENSE COMMISIONERS,60197-6463,1243.54,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,POLICE,60197-6463,8198.91,TELEPHONE - WIRELESS/CELL PHONE CHARGES
AT&T MOBILITY,HEALTH,60197-6463,19128.96,TELEPHONE - WIRELESS/CELL PHONE CHARGES
